userID	u_gender
27860	0
27862	0
27863	1
27864	1
27866	1
27867	1
27868	1
27869	1
27870	1
27871	1
27872	1
27873	1
27874	1
27876	1
27877	1
27878	1
27879	1
27880	1
27881	1
27882	0
27883	1
27885	1
27886	0
27887	1
27889	1
27890	1
27892	1
27894	1
27895	0
27896	1
27897	1
27898	0
27899	1
27900	1
27901	1
27903	1
27904	1
27906	1
27908	1
27909	0
27910	1
27911	1
27912	1
27913	1
27914	1
27915	1
27916	1
27917	1
27918	1
27920	0
27921	1
27923	1
27924	1
27925	1
27926	1
27927	1
27928	0
27929	0
27930	1
27931	0
27932	0
27933	1
27934	0
27935	1
27937	1
27938	1
27939	1
27940	1
27941	1
27942	0
27943	1
27944	1
27945	1
27946	1
27948	1
27949	1
27950	1
27951	0
27952	1
27956	1
27957	1
27959	1
27961	1
27962	1
27963	0
27964	1
27965	0
27966	1
27967	1
27968	1
27969	0
27971	0
27973	1
27974	1
27976	0
27977	1
27979	1
27980	1
27981	0
27982	1
27984	1
27985	1
27987	0
27988	1
27989	0
27990	1
27991	1
27992	1
27994	0
27995	1
27997	1
27999	0
28000	1
28001	1
28002	1
28003	1
28004	1
28005	1
28006	1
28007	1
28009	1
28010	0
28011	1
28012	1
28013	1
28014	1
28015	1
28016	1
28017	1
28018	1
28019	1
28020	1
28021	1
28022	0
28024	0
28026	1
28027	1
28028	0
28029	1
28030	1
28031	1
28033	0
28034	1
28036	1
28037	1
28038	1
28039	1
28040	1
28042	0
28043	1
28044	0
28045	1
28046	1
28047	1
28050	1
28051	1
28052	1
28053	0
28054	1
28055	0
28056	1
28058	0
28059	1
28060	1
28061	1
28062	0
28063	1
28064	0
28067	1
28068	1
28069	1
28071	1
28072	1
28073	1
28074	1
28075	0
28076	0
28079	1
28080	1
28081	1
28082	1
28083	1
28084	1
28085	0
28086	0
28087	1
28088	1
28090	1
28091	0
28092	1
28093	1
28094	1
28096	1
28097	1
28098	1
28099	0
28101	1
28103	0
28104	1
28105	0
28106	1
28107	1
28108	1
28109	1
28111	1
28112	1
28113	1
28114	1
28115	0
28117	1
28118	1
28119	1
28120	0
28121	1
28122	1
28123	1
28124	1
28126	0
28127	1
28128	1
28129	1
28130	1
28131	0
28132	1
28133	0
28134	1
28135	1
28136	1
28138	1
28140	1
28141	0
28143	1
28144	1
28145	1
28147	1
28148	1
28149	1
28151	1
28152	1
28153	1
28154	0
28155	1
28157	0
28159	0
28160	0
28161	1
28162	1
28163	1
28164	0
28165	1
28166	1
28167	1
28168	0
28169	1
28170	0
28171	1
28172	1
28173	1
28174	1
28176	1
28177	1
28178	1
28179	1
28180	1
28181	1
28182	1
28183	1
28184	1
28185	1
28187	1
28189	1
28190	1
28194	1
28196	1
28197	1
28198	1
28199	1
28200	0
28201	0
28202	1
28203	0
28204	1
28205	1
28206	1
28207	1
28208	1
28210	1
28211	1
28212	0
28213	1
28214	1
28216	1
28217	0
28218	0
28220	1
28222	0
28223	1
28225	1
28226	1
28227	0
28228	1
28229	0
28230	1
28231	0
28234	0
28235	0
28237	1
28239	1
28240	1
28241	1
28242	1
28243	1
28244	1
28245	1
28246	1
28247	1
28248	0
28249	1
28251	0
28252	1
28253	1
28254	1
28255	1
28256	1
28257	1
28258	1
28259	1
28260	1
28261	0
28262	1
28263	1
28264	0
28267	1
28268	1
28269	1
28270	1
28272	1
28273	1
28274	1
28275	1
28276	1
28277	1
28278	1
28279	1
28280	1
28282	1
28283	1
28287	1
28288	0
28289	0
28290	1
28291	1
28293	0
28294	1
28295	1
28296	1
28297	1
28298	1
28299	1
28300	1
28301	0
28302	0
28304	1
28305	1
28306	1
28307	1
28308	1
28310	1
28311	1
28312	1
28313	0
28314	1
28315	0
28317	1
28318	1
28320	1
28322	0
28323	0
28324	1
28325	1
28326	0
28327	1
28328	1
28329	1
28330	1
28331	1
28332	0
28333	0
28334	1
28336	0
28337	1
28338	0
28339	0
28341	0
28342	1
28343	1
28345	1
28346	1
28347	1
28348	0
28349	0
28350	1
28351	0
28352	1
28353	1
28355	1
28356	1
28357	0
28358	1
28359	1
28361	1
28362	1
28363	0
28364	1
28365	0
28366	1
28367	1
28368	1
28369	1
28370	1
28371	1
28373	1
28374	1
28375	0
28377	1
28378	0
28379	1
28380	1
28381	1
28383	1
28384	1
28386	0
28387	1
28388	0
28389	1
28390	1
28391	0
28392	1
28393	1
28394	0
28395	0
28397	1
28398	1
28399	1
28400	1
28401	1
28402	1
28403	0
28404	1
28406	1
28407	1
28408	1
28410	1
28411	0
28412	1
28413	0
28414	1
28415	1
28416	1
28419	1
28420	1
28424	0
28427	0
28428	1
28430	1
28431	0
28432	1
28433	0
28434	1
28436	1
28437	1
28438	1
28439	0
28440	1
28441	1
28443	0
28444	1
28445	0
28446	1
28447	0
28449	1
28450	1
28451	1
28453	0
28454	0
28457	1
28460	1
28462	0
28463	1
28464	1
28465	1
28466	1
28467	1
28469	0
28470	0
28471	1
28473	1
28474	1
28475	0
28476	1
28477	1
28478	0
28479	1
28481	1
28482	1
28483	1
28484	0
28485	0
28486	1
28487	1
28488	0
28489	1
28490	0
28491	0
28492	0
28495	1
28496	0
28499	1
28500	1
28502	1
28503	1
28504	1
28505	1
28506	0
28508	1
28509	1
28510	0
28511	1
28512	1
28513	0
28514	0
28515	0
28516	0
28519	1
28520	1
28521	1
28522	1
28523	1
28524	0
28525	1
28526	1
28527	1
28528	1
28529	1
28530	1
28531	1
28532	1
28533	1
28534	1
28535	1
28536	1
28537	0
28538	0
28539	0
28541	1
28542	0
28543	1
28544	1
28546	0
28547	1
28548	0
28549	1
28550	0
28551	1
28552	1
28553	1
28554	1
28555	1
28556	0
28557	1
28558	1
28559	1
28560	0
28561	1
28562	1
28563	0
28564	1
28567	1
28568	1
28569	1
28570	1
28572	1
28574	1
28577	0
28578	1
28581	0
28582	0
28583	1
28584	1
28585	1
28587	1
28588	1
28591	1
28592	1
28593	1
28594	0
28595	1
28597	0
28598	1
28599	1
28600	1
28601	1
28602	1
28603	0
28605	1
28607	1
28608	1
28609	1
28610	0
28611	1
28612	1
28614	1
28615	1
28616	1
28618	1
28620	0
28621	1
28622	1
28624	1
28625	1
28626	1
28629	1
28630	1
28632	1
28633	1
28634	0
28635	1
28637	0
28638	1
28639	1
28640	1
28641	1
28642	1
28643	1
28644	0
28645	0
28646	0
28647	1
28648	1
28649	1
28650	1
28651	1
28652	0
28653	1
28656	1
28658	1
28659	0
28661	1
28663	1
28665	1
28666	1
28667	1
28668	1
28669	1
28670	0
28671	1
28672	1
28673	0
28674	1
28676	0
28677	0
28678	1
28679	1
28680	0
28681	1
28682	1
28683	1
28684	1
28686	1
28687	1
28688	1
28689	0
28690	1
28692	0
28693	1
28694	1
28695	1
28697	0
28699	1
28700	0
28701	1
28702	1
28704	1
28706	1
28707	1
28708	1
28709	0
28710	0
28711	1
28712	1
28714	0
28715	0
28716	1
28717	1
28718	0
28719	0
28720	0
28721	1
28723	1
28724	1
28727	1
28729	1
28730	1
28731	1
28732	1
28733	1
28734	1
28737	1
28739	1
28740	1
28741	1
28742	0
28743	0
28744	1
28745	0
28746	0
28747	1
28748	0
28750	1
28753	1
28754	1
28756	0
28757	1
28758	1
28759	1
28760	0
28761	1
28762	1
28763	0
28766	1
28767	1
28768	0
28769	0
28770	1
28771	1
28772	0
28773	0
28774	1
28775	0
28776	1
28777	1
28778	1
28779	1
28780	1
28782	1
28783	0
28785	1
28786	1
28792	1
28793	1
28794	1
28795	1
28796	1
28797	1
28798	1
28799	0
28800	0
28801	1
28802	1
28803	0
28804	1
28805	1
28806	1
28807	1
28809	1
28810	1
28811	0
28812	1
28813	1
28814	1
28816	0
28817	0
28819	1
28820	0
28821	1
28822	0
28823	0
28824	1
28825	1
28826	0
28828	1
28830	1
28831	1
28832	1
28833	1
28834	0
28835	1
28838	1
28840	1
28841	1
28842	1
28843	0
28844	1
28845	0
28846	1
28848	1
28850	1
28852	1
28853	1
28854	1
28855	1
28856	1
28857	0
28858	1
28859	1
28860	1
28861	0
28864	1
28865	1
28867	1
28868	1
28870	1
28871	1
28872	1
28873	0
28874	0
28876	1
28878	0
28879	1
28884	1
28885	1
28887	1
28888	0
28890	1
28891	0
28892	1
28893	1
28894	1
28895	0
28896	1
28899	1
28900	1
28901	1
28902	0
28903	1
28906	1
28907	1
28909	1
28913	0
28914	1
28916	1
28918	1
28919	1
28920	0
28921	0
28922	1
28923	0
28924	0
28925	1
28926	1
28927	1
28928	1
28929	1
28930	1
28931	0
28932	1
28933	1
28936	1
28937	0
28938	1
28939	0
28940	1
28942	1
28945	1
28946	1
28947	0
28948	1
28949	1
28950	1
28951	0
28952	1
28953	1
28954	1
28955	1
28957	1
28958	0
28959	1
28960	1
28962	0
28963	1
28964	0
28965	1
28966	1
28967	1
28971	1
28972	1
28973	0
28974	1
28975	0
28976	1
28977	1
28978	1
28979	1
28980	0
28981	1
28982	1
28984	1
28985	1
28986	0
28988	1
28990	1
28991	0
28992	1
28993	0
28996	1
28997	1
28998	1
28999	1
29000	1
29001	0
29002	0
29004	0
29005	1
29006	1
29007	1
29008	1
29009	0
29010	1
29011	1
29012	1
29014	1
29015	1
29016	0
29018	1
29019	1
29020	1
29022	1
29023	1
29024	1
29025	0
29026	0
29028	1
29029	1
29030	0
29031	1
29032	1
29033	0
29034	0
29035	0
29036	0
29038	0
29039	1
29040	1
29041	1
29044	1
29045	1
29047	1
29048	1
29049	0
29050	0
29051	0
29052	1
29053	1
29054	1
29055	1
29056	1
29057	1
29058	1
29059	1
29060	0
29061	1
29062	1
29063	1
29064	1
29065	0
29066	1
29067	1
29068	1
29069	1
29070	0
29071	1
29072	1
29075	1
29076	1
29077	1
29078	1
29079	1
29080	1
29081	1
29082	1
29083	1
29084	1
29085	1
29086	1
29087	1
29088	0
29090	1
29091	1
29092	1
29093	1
29094	0
29095	1
29097	1
29098	1
29099	0
29100	0
29101	1
29102	1
29104	1
29105	1
29106	1
29107	1
29108	0
29109	0
29110	1
29111	1
29112	0
29113	0
29114	0
29115	1
29118	1
29119	1
29121	1
29122	1
29124	0
29125	1
29127	0
29128	0
29129	1
29131	0
29132	1
29133	1
29134	1
29135	1
29136	1
29138	1
29139	1
29140	1
29141	1
29142	1
29144	0
29146	1
29147	0
29148	1
29149	1
29150	1
29154	1
29157	1
29158	0
29159	1
29160	1
29161	1
29163	0
29164	1
29165	1
29166	1
29167	0
29168	1
29169	1
29171	1
29172	1
29174	1
29175	1
29176	1
29177	1
29178	1
29179	0
29181	1
29182	1
29183	0
29185	0
29186	1
29187	1
29188	1
29189	1
29190	1
29191	0
29192	1
29193	1
29194	0
29195	1
29197	0
29199	1
29201	1
29202	1
29203	0
29204	1
29205	0
29208	0
29209	1
29210	1
29212	1
29213	1
29216	0
29217	0
29218	1
29219	0
29220	0
29221	1
29222	1
29223	1
29225	1
29226	1
29227	1
29229	1
29230	1
29231	0
29232	0
29233	0
29234	0
29235	0
29236	1
29237	0
29238	1
29239	1
29240	1
29241	0
29245	1
29248	1
29250	1
29251	1
29252	1
29253	1
29254	1
29255	1
29256	1
29257	1
29258	1
29259	1
29260	1
29263	1
29265	1
29266	1
29267	1
29268	1
29269	1
29270	1
29271	1
29272	1
29277	0
29278	1
29279	0
29280	1
29281	0
29282	1
29283	1
29284	1
29286	1
29287	1
29288	1
29289	1
29290	1
29291	0
29292	1
29294	1
29295	0
29296	1
29297	1
29299	1
29300	0
29301	1
29302	1
29303	1
29304	1
29305	0
29307	1
29308	1
29309	0
29311	1
29312	1
29313	1
29314	0
29315	1
29316	1
29317	1
29318	1
29319	0
29320	1
29321	0
29323	1
29324	1
29325	0
29327	1
29328	1
29331	0
29332	0
29334	1
29335	1
29336	0
29338	0
29339	1
29340	1
29341	0
29343	1
29344	1
29345	1
29346	1
29348	1
29349	1
29350	0
29351	1
29354	0
29355	1
29356	0
29358	0
29359	0
29360	1
29361	1
29362	0
29363	0
29364	1
29365	0
29367	1
29369	0
29370	0
29371	1
29372	1
29373	0
29374	1
29375	1
29376	1
29377	1
29378	1
29379	1
29380	0
29381	0
29382	1
29384	1
29385	0
29386	0
29387	1
29388	0
29389	1
29390	1
29391	1
29392	1
29393	0
29394	1
29398	1
29399	1
29400	1
29401	0
29402	0
29404	1
29405	1
29406	1
29407	1
29408	1
29409	0
29410	0
29411	1
29412	1
29414	1
29415	1
29416	1
29417	1
29418	1
29419	0
29420	1
29423	1
29424	0
29425	1
29426	0
29427	1
29428	1
29429	1
29430	1
29431	1
29432	0
29433	1
29437	1
29438	1
29439	1
29440	1
29441	1
29442	1
29443	1
29444	1
29445	1
29446	0
29449	1
29450	1
29451	1
29452	1
29454	1
29455	1
29456	0
29459	0
29460	1
29461	1
29464	1
29465	1
29466	1
29467	1
29468	0
29469	1
29471	0
29472	1
29473	1
29474	1
29475	1
29476	1
29477	0
29478	1
29480	1
29481	1
29482	1
29483	1
29484	0
29485	1
29486	1
29488	1
29489	1
29490	1
29491	1
29492	1
29493	1
29494	1
29495	1
29496	0
29498	1
29499	1
29500	1
29501	0
29502	1
29503	1
29504	0
29505	1
29506	1
29507	1
29508	1
29510	1
29511	1
29512	1
29513	1
29515	1
29516	0
29517	1
29518	1
29519	1
29520	1
29521	1
29522	1
29523	0
29525	1
29526	1
29527	1
29529	1
29531	1
29532	1
29533	1
29535	0
29536	1
29538	1
29539	1
29540	1
29541	0
29543	1
29544	1
29545	1
29546	1
29547	1
29548	0
29549	1
29550	1
29551	1
29552	1
29553	0
29554	0
29555	1
29556	1
29557	1
29559	1
29560	0
29563	1
29564	0
29565	0
29566	1
29568	1
29569	1
29570	1
29571	1
29572	0
29574	1
29577	1
29578	0
29579	1
29581	0
29583	1
29584	1
29585	1
29586	1
29587	1
29589	1
29590	1
29591	0
29592	1
29593	1
29594	1
29595	1
29596	0
29597	0
29599	0
29600	1
29601	1
29602	0
29603	0
29604	1
29605	1
29607	0
29608	0
29610	1
29611	1
29612	1
29613	1
29614	1
29616	1
29618	0
29619	0
29620	0
29621	1
29622	1
29623	0
29624	1
29625	1
29627	1
29628	1
29629	1
29630	1
29631	0
29632	0
29635	0
29636	1
29637	1
29638	0
29639	0
29642	1
29643	1
29644	1
29646	1
29647	1
29648	1
29651	1
29652	0
29653	1
29654	1
29655	1
29656	0
29657	0
29660	1
29661	0
29662	1
29664	1
29665	1
29668	1
29669	1
29670	0
29671	1
29672	0
29673	1
29674	1
29676	1
29677	1
29679	1
29680	1
29682	1
29683	0
29684	1
29685	1
29686	1
29687	1
29689	1
29690	0
29691	1
29692	1
29693	1
29694	1
29696	1
29697	1
29699	1
29700	0
29701	1
29702	1
29703	1
29704	1
29708	0
29709	1
29710	1
29711	1
29712	1
29713	1
29714	1
29715	1
29717	1
29719	1
29720	1
29721	1
29722	0
29723	1
29724	1
29725	1
29726	1
29727	1
29729	1
29730	1
29731	0
29732	1
29734	1
29736	1
29737	1
29738	0
29739	1
29740	1
29741	0
29742	1
29743	1
29745	1
29747	1
29748	1
29749	0
29750	1
29751	1
29752	1
29753	0
29754	0
29755	1
29756	1
29757	1
29758	1
29759	1
29760	1
29761	1
29763	1
29764	1
29765	1
29766	1
29767	1
29768	1
29769	1
29770	1
29771	1
29772	1
29774	1
29775	1
29777	0
29778	1
29780	1
29781	1
29782	1
29783	1
29784	1
29786	0
29787	1
29788	1
29789	1
29790	1
29791	1
29792	1
29793	0
29794	0
29795	0
29796	0
29798	1
29799	0
29800	0
29801	1
29802	0
29805	0
29806	1
29808	0
29809	1
29810	1
29811	1
29812	1
29813	1
29814	1
29815	0
29816	1
29817	0
29820	1
29821	1
29822	1
29823	1
29825	1
29828	1
29829	0
29831	1
29832	1
29834	1
29835	1
29838	0
29840	1
29841	1
29842	1
29843	1
29844	1
29845	1
29848	1
29849	0
29850	1
29851	0
29852	1
29853	1
29855	1
29856	1
29857	1
29858	1
29859	1
29861	0
29863	1
29865	1
29866	0
29867	1
29869	1
29870	0
29872	1
29873	1
29875	1
29877	0
29878	0
29879	1
29881	0
29882	1
29883	1
29884	1
29885	0
29886	1
29887	0
29888	1
29889	1
29890	1
29891	1
29892	0
29893	1
29894	1
29895	1
29896	0
29898	1
29899	1
29901	0
29902	1
29903	1
29905	1
29906	1
29908	1
29909	0
29910	0
29911	0
29912	1
29913	1
29914	1
29916	1
29917	1
29918	1
29919	1
29921	0
29922	1
29923	0
29925	0
29926	0
29927	1
29928	0
29929	1
29930	1
29932	1
29933	1
29934	1
29935	1
29936	0
29937	1
29938	1
29939	0
29940	0
29941	1
29942	1
29943	0
29945	0
29946	1
29947	1
29950	1
29951	1
29952	0
29953	1
29954	0
29955	1
29956	1
29957	0
29958	1
29959	1
29960	1
29961	1
29963	0
29964	0
29965	0
29966	1
29967	1
29968	1
29969	0
29970	1
29971	1
29972	1
29974	1
29975	1
29976	0
29977	1
29978	1
29979	0
29980	1
29982	1
29983	1
29984	1
29985	1
29986	1
29989	0
29990	1
29991	1
29992	1
29994	1
29995	1
29997	1
29998	1
29999	1
30000	1
30001	1
30002	0
30003	1
30005	1
30007	1
30008	1
30009	0
30011	0
30013	0
30015	1
30016	1
30018	1
30019	0
30020	1
30021	1
30022	0
30023	1
30024	0
30025	1
30026	1
30027	1
30028	0
30029	1
30031	1
30032	1
30034	1
30035	1
30036	1
30038	1
30039	1
30040	1
30041	1
30042	1
30043	1
30044	0
30046	1
30047	1
30048	1
30049	1
30050	1
30051	0
30052	0
30053	1
30054	0
30057	1
30058	0
30059	1
30062	1
30063	1
30064	1
30065	1
30067	1
30068	1
30070	1
30071	1
30072	1
30073	1
30075	1
30076	1
30077	1
30078	1
30080	1
30081	0
30082	1
30083	1
30084	1
30085	1
30087	1
30088	1
30090	0
30091	1
30092	1
30093	1
30094	0
30096	1
30097	1
30098	1
30099	1
30100	1
30101	1
30102	0
30103	1
30104	1
30105	1
30106	1
30108	1
30109	1
30110	1
30111	1
30112	0
30113	0
30114	0
30115	0
30116	0
30117	1
30118	1
30119	1
30120	1
30121	1
30123	1
30124	0
30125	1
30126	1
30127	0
30128	1
30129	1
30131	1
30132	1
30133	1
30134	1
30135	1
30136	1
30137	1
30138	0
30139	1
30140	0
30142	1
30143	0
30145	1
30146	0
30147	1
30148	1
30149	1
30151	1
30152	1
30153	1
30154	1
30155	1
30156	0
30158	0
30159	1
30160	1
30161	1
30162	1
30163	1
30164	1
30165	1
30167	0
30168	1
30170	1
30171	1
30172	1
30173	0
30174	1
30175	1
30177	1
30178	1
30180	1
30181	1
30182	1
30183	1
30184	1
30185	0
30186	1
30187	1
30188	1
30189	1
30190	1
30193	1
30194	0
30195	0
30196	0
30198	0
30199	0
30200	1
30201	1
30202	1
30203	1
30204	1
30205	0
30206	1
30207	1
30209	0
30210	1
30211	1
30212	1
30213	0
30215	0
30216	1
30217	1
30218	0
30219	1
30220	0
30221	0
30222	0
30224	0
30225	0
30226	1
30229	1
30230	1
30231	1
30232	1
30233	1
30234	1
30236	1
30237	1
30238	1
30240	1
30241	1
30242	1
30243	1
30244	0
30245	0
30247	0
30248	1
30249	1
30250	1
30251	1
30253	1
30254	0
30255	1
30256	0
30257	1
30258	1
30260	1
30261	1
30262	1
30263	1
30264	1
30265	1
30266	1
30268	1
30269	1
30270	1
30273	1
30274	1
30275	1
30276	1
30277	1
30279	0
30280	1
30281	1
30282	0
30283	1
30284	1
30285	1
30286	1
30287	0
30288	0
30289	1
30290	1
30291	1
30292	1
30293	1
30296	1
30297	1
30298	1
30299	1
30300	1
30303	1
30304	1
30305	0
30306	1
30308	1
30309	1
30311	1
30313	1
30314	0
30315	1
30316	1
30317	0
30319	0
30320	1
30322	1
30323	0
30324	0
30325	1
30326	1
30328	0
30329	1
30331	1
30333	1
30334	1
30335	1
30336	1
30337	1
30339	0
30340	1
30341	0
30342	1
30344	1
30345	1
30346	1
30347	1
30348	1
30350	1
30353	1
30354	1
30355	1
30358	1
30359	1
30360	0
30362	1
30363	1
30366	1
30367	0
30368	1
30369	1
30371	0
30372	1
30373	1
30374	1
30375	1
30376	1
30378	0
30379	1
30381	1
30382	0
30383	1
30385	0
30386	1
30388	1
30390	0
30391	1
30393	1
30394	1
30396	0
30397	0
30398	1
30399	1
30401	1
30403	1
30404	1
30405	1
30406	1
30407	1
30408	0
30409	1
30411	1
30412	0
30413	1
30414	1
30415	1
30416	1
30418	1
30419	1
30420	1
30421	1
30422	1
30423	0
30424	1
30425	1
30427	1
30428	0
30429	1
30430	1
30431	1
30432	1
30433	1
30435	0
30436	0
30439	1
30440	1
30441	1
30442	1
30443	1
30444	0
30445	1
30446	1
30447	0
30448	1
30449	1
30450	0
30451	1
30452	0
30453	1
30454	1
30455	1
30456	1
30459	0
30461	1
30462	1
30466	1
30467	1
30469	0
30471	0
30472	0
30473	1
30475	0
30476	0
30477	1
30478	1
30479	1
30480	0
30482	0
30483	1
30484	0
30486	1
30487	1
30488	0
30489	1
30490	1
30492	0
30493	0
30494	0
30495	1
30496	0
30497	1
30498	1
30499	0
30500	1
30501	1
30502	1
30504	1
30505	1
30506	1
30508	1
30509	1
30511	1
30513	1
30514	0
30515	1
30516	1
30517	1
30518	1
30519	0
30522	0
30523	1
30524	1
30525	1
30526	1
30527	1
30528	0
30529	0
30531	1
30532	1
30534	1
30535	1
30536	1
30537	1
30538	1
30539	1
30540	1
30541	1
30543	1
30544	1
30545	1
30546	1
30547	0
30549	1
30550	1
30552	1
30554	1
30555	1
30556	0
30557	1
30558	1
30560	1
30561	0
30562	1
30563	0
30564	1
30565	1
30566	0
30567	1
30568	1
30569	1
30572	0
30573	1
30575	0
30576	1
30577	1
30578	1
30579	0
30580	1
30581	1
30583	1
30584	0
30586	0
30587	0
30588	1
30590	1
30591	1
30593	0
30594	1
30595	1
30597	1
30598	0
30599	1
30600	0
30601	1
30604	1
30606	1
30607	0
30608	1
30609	1
30611	1
30612	1
30614	1
30615	1
30616	1
30617	1
30618	0
30619	1
30620	1
30621	1
30622	0
30623	0
30624	1
30625	1
30628	1
30629	1
30630	1
30632	1
30633	1
30634	1
30635	1
30636	1
30637	0
30638	1
30639	1
30640	1
30641	1
30642	1
30643	0
30646	1
30647	1
30648	0
30649	1
30651	1
30652	1
30653	1
30654	1
30657	0
30658	0
30659	1
30663	0
30664	1
30665	1
30666	0
30668	1
30669	1
30670	1
30673	1
30674	1
30675	1
30676	1
30677	0
30678	1
30679	1
30681	1
30682	1
30683	0
30684	1
30686	1
30687	1
30688	1
30690	1
30691	1
30692	1
30694	1
30695	1
30697	1
30698	1
30699	1
30700	1
30701	0
30702	1
30703	0
30705	1
30706	0
30707	1
30708	0
30711	1
30712	1
30713	1
30716	0
30717	0
30718	0
30719	1
30720	1
30721	1
30722	1
30723	1
30724	0
30725	0
30727	1
30728	0
30730	1
30733	0
30734	1
30735	0
30736	1
30737	1
30738	0
30739	1
30740	1
30741	0
30742	0
30745	1
30746	1
30748	0
30749	0
30750	1
30751	1
30753	1
30754	0
30755	0
30758	1
30759	1
30760	1
30761	1
30762	1
30763	1
30764	0
30766	1
30767	1
30769	1
30770	0
30771	1
30773	1
30774	1
30776	1
30780	1
30781	1
30782	1
30783	1
30784	1
30786	1
30787	0
30788	1
30791	1
30792	0
30793	0
30794	1
30795	1
30798	0
30799	1
30800	0
30802	1
30803	0
30804	1
30805	1
30806	1
30807	1
30808	1
30810	1
30811	1
30812	1
30814	0
30815	0
30816	1
30817	1
30818	1
30819	1
30820	1
30823	1
30824	1
30825	1
30826	1
30827	1
30828	1
30830	1
30831	1
30832	0
30833	1
30834	1
30835	1
30836	1
30837	1
30840	1
30841	1
30843	1
30844	1
30846	1
30847	0
30848	1
30849	1
30850	1
30851	0
30854	1
30856	0
30857	1
30858	0
30859	1
30860	1
30861	1
30862	1
30865	0
30866	1
30867	1
30868	1
30869	1
30870	1
30871	0
30872	1
30873	1
30874	1
30876	1
30877	0
30878	0
30881	0
30882	1
30883	0
30884	0
30885	1
30887	1
30888	1
30889	1
30890	1
30891	1
30892	1
30895	1
30896	0
30897	1
30898	1
30899	1
30901	0
30904	0
30907	0
30908	1
30909	1
30910	1
30911	1
30913	0
30914	1
30915	1
30916	1
30917	1
30918	1
30919	1
30920	1
30921	1
30923	1
30924	0
30925	1
30926	1
30927	0
30928	1
30929	1
30930	1
30932	0
30933	1
30935	0
30936	1
30939	1
30940	1
30941	1
30942	1
30943	1
30945	1
30947	1
30949	1
30951	1
30952	1
30953	1
30954	0
30955	0
30956	1
30957	1
30958	0
30959	0
30960	1
30961	0
30962	1
30963	1
30965	1
30966	1
30967	0
30968	1
30970	0
30971	1
30973	0
30974	0
30975	0
30976	1
30977	1
30979	1
30980	1
30981	1
30982	1
30983	1
30984	1
30985	1
30986	1
30987	1
30988	1
30989	1
30990	1
30992	1
30993	0
30995	1
30996	1
30998	1
31001	1
31002	1
31003	0
31004	1
31005	1
31007	0
31008	1
31010	0
31012	1
31013	0
31014	1
31015	1
31016	1
31017	1
31018	1
31019	1
31020	0
31021	0
31022	0
31024	1
31025	0
31026	1
31027	1
31030	1
31032	1
31034	1
31036	1
31037	0
31039	0
31040	0
31041	0
31042	1
31043	1
31045	1
31046	1
31047	0
31048	1
31049	0
31050	1
31051	1
31052	1
31053	0
31055	1
31056	1
31058	0
31059	1
31060	1
31061	1
31063	0
31064	1
31065	1
31066	1
31067	1
31069	1
31073	1
31075	1
31076	1
31077	0
31079	0
31080	1
31081	0
31084	0
31085	0
31086	1
31087	1
31088	1
31091	1
31092	0
31093	1
31094	1
31095	1
31096	1
31097	1
31098	1
31099	1
31100	1
31104	0
31105	1
31106	0
31107	1
31108	1
31110	1
31112	1
31113	1
31115	1
31116	1
31118	1
31119	0
31120	1
31122	1
31123	1
31124	1
31126	1
31127	1
31128	0
31129	0
31130	0
31131	1
31133	0
31135	0
31136	0
31137	0
31138	1
31139	1
31140	0
31141	0
31142	1
31143	1
31144	0
31145	1
31146	0
31147	1
31148	1
31149	1
31150	1
31151	0
31152	1
31153	0
31154	1
31156	1
31157	1
31159	0
31162	1
31163	1
31164	1
31165	0
31166	1
31167	1
31169	1
31170	1
31171	1
31173	0
31174	1
31175	0
31176	1
31178	1
31181	1
31182	1
31184	0
31185	1
31186	1
31187	1
31188	1
31189	1
31191	0
31194	1
31195	0
31196	1
31198	1
31199	0
31200	0
31202	1
31203	1
31204	0
31205	1
31206	0
31207	1
31209	1
31211	0
31212	1
31213	0
31214	1
31215	0
31216	1
31217	1
31218	1
31219	1
31220	1
31222	0
31223	1
31224	1
31225	0
31226	0
31230	1
31231	1
31232	0
31233	1
31234	1
31235	0
31236	1
31237	1
31238	0
31239	1
31240	1
31241	1
31243	1
31244	1
31245	0
31246	1
31249	1
31250	1
31253	1
31254	1
31257	1
31258	1
31259	1
31260	1
31261	1
31262	1
31263	1
31265	1
31266	1
31267	1
31268	0
31269	1
31270	0
31272	1
31273	1
31274	1
31276	0
31277	0
31278	1
31279	1
31280	0
31283	1
31284	1
31285	1
31286	0
31289	0
31290	0
31291	1
31292	1
31294	1
31295	1
31298	0
31299	1
31300	1
31301	0
31302	0
31303	0
31305	1
31306	1
31308	1
31309	0
31312	0
31313	1
31315	1
31316	1
31317	1
31318	0
31319	1
31320	1
31321	0
31323	1
31324	0
31325	1
31326	0
31328	1
31329	1
31330	1
31331	1
31334	0
31335	1
31337	1
31340	1
31341	1
31343	1
31344	0
31345	1
31346	1
31347	0
31348	1
31349	1
31350	0
31351	1
31352	1
31353	1
31354	1
31355	0
31356	1
31357	1
31358	0
31359	1
31361	1
31362	1
31363	1
31364	1
31366	0
31367	1
31368	1
31369	1
31370	0
31371	1
31372	1
31373	1
31374	1
31375	1
31376	1
31377	1
31378	1
31379	0
31380	1
31381	1
31384	1
31385	1
31386	0
31387	1
31389	1
31390	1
31392	0
31393	0
